id,rsquared
100,-0.23268294416604451
500,-0.33519491646733457
1000,-1.0783788926212083
2000,0.4137000541856963
5000,0.8820332945777722
5000,0.981358684457624
5000,0.9806377250834406
5000,0.9907191796180542
100,-1.6552945428261658
