id,rsquared
0,0.7380154436858577
1,0.45167454100527277
2,0.6680731632784447
3,0.36527218221346563
4,0.9168838967656614
5,0.3612953528864803
6,0.7599774667083228
7,0.9987038956240474
8,0.9975685540766125
9,0.9989891367257608
10,0.99923917172804
11,1.0
12,1.0
13,0.9991996600131612
14,0.9992274217961656
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,0.9992164126117626
26,1.0
27,1.0
28,0.9992715451649118
29,1.0
