id,rsquared
0,0.9479729862394197
1,0.7932761152580308
2,0.46634198692063944
3,0.8216973894836219
4,1.0
5,1.0
6,0.9896826788218797
7,1.0
8,0.9992536121486142
9,0.9883784817299968
10,0.9879673489780424
11,0.9901974530432022
12,0.9919948824295499
13,1.0
14,1.0
15,1.0
16,0.9916684395526204
17,1.0
18,0.9992280090394989
19,1.0
20,1.0
21,1.0
22,0.9991683497683256
23,0.9993638469440573
24,0.9915834744206167
25,1.0
26,1.0
27,0.9915191905434155
28,0.999144234787358
29,1.0
